like_id,user_id,post_id,created_at
1448,326,403,2020-09-24 05:41:34
1449,373,562,2023-02-07 00:57:09
1450,135,696,2020-02-14 21:58:17
1451,294,918,2023-01-21 00:40:50
1452,459,311,2023-10-18 23:20:04
1453,110,2,2022-11-09 09:14:58
1454,229,964,2023-11-19 19:14:16
1455,258,573,2022-11-26 21:52:00
1456,123,983,2023-02-24 14:54:55
1457,123,46,2021-07-30 20:23:57
1458,51,703,2021-12-22 08:03:24
1459,278,427,2022-09-14 00:41:17
1460,303,490,2022-11-25 15:39:48
1461,38,710,2022-03-10 07:50:50
1462,221,516,2020-03-26 17:26:06
1463,153,560,2022-01-08 15:23:55
1464,327,555,2021-04-28 08:47:03
1465,259,55,2023-05-18 14:42:00
1466,255,175,2020-11-21 15:55:35
1467,162,642,2021-06-01 03:17:06
1468,201,636,2020-04-17 20:00:34
1469,10,785,2022-06-03 01:29:58
1470,200,226,2021-08-29 00:22:03
1471,41,311,2022-02-16 23:30:44
1472,287,830,2023-03-15 22:23:17
1473,157,372,2020-04-06 21:53:26
1474,99,400,2020-03-08 16:08:49
1475,181,996,2020-12-03 02:34:50
1476,317,734,2020-12-20 01:42:15
1477,115,319,2022-10-14 07:09:43
1478,83,903,2022-03-13 07:35:56
1479,44,599,2020-10-18 14:21:48
1480,309,192,2020-02-27 20:05:24
1481,191,72,2022-05-07 08:59:53
1482,380,762,2021-05-07 14:33:39
1483,17,508,2020-03-11 16:15:47
1484,294,74,2020-08-27 07:15:36
1485,444,232,2022-01-31 18:01:36
1486,151,415,2023-07-14 06:53:59
1487,161,628,2022-05-04 22:19:29
1488,22,771,2020-07-11 11:13:00
1489,429,967,2021-02-16 08:35:33
1490,103,774,2022-04-30 06:25:59
1491,134,439,2023-09-18 18:38:10
1492,448,401,2020-07-31 17:27:56
1493,259,990,2020-04-19 13:45:57
1494,395,9,2023-05-08 03:41:07
1495,496,480,2022-04-11 04:01:31
1496,476,906,2023-06-29 09:38:45
1497,43,838,2020-01-08 11:06:12
1498,110,63,2020-10-31 11:43:36
1499,305,807,2022-08-04 05:34:14
1500,202,930,2023-12-09 18:58:06
1501,440,2,2022-03-31 09:24:24
1502,24,690,2021-06-09 17:53:17
1503,102,786,2022-01-21 08:16:55
1504,119,250,2021-01-16 07:40:10
1505,130,210,2023-01-25 12:28:28
1506,144,665,2021-12-26 22:29:07
1507,325,387,2022-07-14 00:48:07
1508,40,67,2020-08-05 08:24:20
1509,372,910,2023-10-04 10:46:44
1510,70,141,2023-04-01 23:20:40
1511,259,2,2021-12-05 06:43:54
1512,319,307,2021-10-01 12:35:55
1513,321,386,2021-05-28 11:14:40
1514,117,443,2023-04-13 19:07:46
1515,253,264,2020-05-21 21:00:11
1516,483,393,2020-01-22 08:09:44
1517,449,596,2022-04-12 05:39:51
1518,182,507,2023-08-07 07:10:38
1519,185,836,2020-01-16 18:56:14
1520,494,794,2020-01-25 05:02:20
1521,422,911,2023-11-13 15:24:01
1522,111,403,2021-06-21 07:12:56
1523,111,34,2020-09-05 06:46:55
1524,302,600,2023-04-13 15:56:15
1525,165,213,2022-11-19 14:54:33
1526,189,950,2020-08-03 07:53:33
1527,137,422,2023-01-19 13:36:19
1528,489,309,2020-06-29 23:45:16
1529,325,501,2022-02-26 06:01:46
1530,487,570,2022-04-25 00:53:10
1531,346,889,2022-12-13 07:56:31
1532,452,100,2021-05-23 21:45:03
1533,500,250,2022-02-12 18:23:26
1534,190,72,2021-06-23 13:54:03
1535,106,604,2023-03-28 23:44:33
1536,257,947,2021-01-19 16:35:42
1537,498,500,2023-03-30 02:50:42
1538,427,387,2022-01-26 22:03:14
1539,88,680,2022-05-07 21:36:30
1540,239,198,2021-01-12 22:31:38
1541,418,549,2020-12-20 18:22:47
1542,223,81,2021-03-23 03:07:17
1543,94,930,2023-08-03 11:55:29
1544,28,174,2022-09-25 12:55:20
1545,350,825,2020-04-15 13:29:27
1546,54,679,2021-10-29 15:35:27
1547,417,995,2020-10-10 14:31:15
1548,255,8,2023-07-26 15:35:01
1549,397,564,2022-11-25 13:55:04
1550,171,957,2021-10-18 20:23:38
1551,260,328,2023-08-09 18:12:48
1552,471,554,2022-02-20 21:29:35
1553,490,886,2021-10-07 13:19:26
1554,9,900,2022-01-16 00:33:13
1555,128,876,2022-10-24 12:53:51
1556,262,407,2020-04-11 05:36:57
1557,162,470,2020-01-07 17:20:44
1558,8,711,2021-09-14 10:27:30
1559,319,782,2021-01-30 02:30:36
1560,296,316,2022-03-28 15:04:22
1561,304,857,2023-03-13 21:49:51
1562,135,103,2022-10-05 01:00:45
1563,27,994,2021-10-15 20:13:23
1564,43,914,2020-01-25 07:01:16
1565,464,640,2021-11-30 18:19:52
1566,362,286,2021-05-10 15:08:38
1567,49,123,2022-03-10 03:29:34
1568,229,319,2022-12-21 07:54:07
1569,474,26,2022-10-14 03:25:21
1570,110,140,2020-12-14 06:16:11
1571,152,290,2022-02-06 05:49:30
1572,424,716,2020-04-26 17:43:12
1573,215,221,2022-11-08 15:27:24
1574,433,17,2020-02-12 18:20:36
1575,397,26,2023-07-26 05:36:56
1576,409,842,2022-05-16 17:30:15
1577,336,549,2022-12-30 00:27:48
1578,63,424,2022-12-02 23:42:48
1579,463,903,2021-01-08 18:15:44
1580,4,476,2020-12-17 19:45:13
1581,24,471,2023-11-13 15:57:43
1582,69,938,2023-12-27 22:52:13
1583,49,776,2023-09-12 03:50:59
1584,273,456,2023-10-06 13:16:21
1585,469,668,2020-01-17 00:21:47
1586,457,296,2022-11-04 22:30:01
1587,102,542,2023-10-26 03:03:59
1588,347,259,2022-04-29 17:18:29
1589,440,382,2020-11-03 23:22:37
1590,141,273,2022-04-26 22:09:14
1591,290,792,2021-07-11 05:52:10
1592,178,309,2021-05-29 19:40:40
1593,212,343,2022-05-31 13:04:15
1594,2,551,2020-01-01 10:24:55
1595,196,275,2023-03-13 07:13:18
1596,32,145,2020-09-29 03:31:05
1597,428,281,2022-10-24 16:35:03
1598,193,355,2023-01-13 04:57:47
1599,183,24,2023-11-01 10:24:43
1600,198,209,2020-07-15 17:47:49
1601,325,146,2023-05-07 01:03:18
1602,133,536,2023-06-20 12:09:28
1603,69,297,2020-10-02 03:29:13
1604,338,507,2021-06-02 20:20:49
1605,74,808,2021-07-22 20:07:59
1606,345,571,2021-10-28 05:51:35
1607,74,902,2023-04-29 00:24:24
1608,420,791,2021-12-29 15:41:24
1609,34,402,2023-10-26 17:53:10
1610,326,828,2021-06-04 05:39:04
1611,238,60,2021-08-12 02:27:58
1612,322,345,2021-03-09 23:35:28
1613,290,631,2021-04-07 05:52:26
1614,453,659,2023-12-14 07:27:02
1615,375,697,2022-01-28 23:16:30
1616,161,302,2023-07-15 09:03:22
1617,400,182,2021-09-19 07:51:20
1618,135,557,2021-08-15 05:08:19
1619,112,289,2023-09-19 15:21:40
1620,200,194,2022-09-11 10:29:56
1621,225,277,2021-01-31 03:33:42
1622,299,244,2021-06-29 20:26:30
1623,23,567,2021-06-27 20:21:44
1624,419,869,2022-10-13 16:10:04
1625,179,126,2020-01-06 00:19:07
1626,373,195,2023-11-06 02:17:21
1627,460,266,2022-09-16 06:19:01
1628,473,132,2020-06-15 19:15:44
1629,161,682,2022-08-09 16:03:42
1630,129,15,2023-05-18 03:46:19
1631,203,499,2022-10-11 02:40:00
1632,24,918,2023-05-18 18:24:19
1633,349,175,2023-01-23 19:15:33
1634,65,660,2023-07-22 22:48:26
1635,376,234,2020-01-02 07:27:34
1636,183,250,2022-08-01 22:47:56
1637,154,503,2022-03-23 00:53:02
1638,376,517,2023-08-13 01:53:34
1639,352,167,2021-04-11 00:20:50
1640,387,622,2022-06-12 19:56:36
1641,95,675,2022-07-07 20:26:03
1642,315,572,2021-09-19 03:06:31
1643,359,652,2021-02-15 08:44:45
1644,182,168,2020-01-25 13:19:44
1645,84,190,2023-03-16 17:19:11
1646,421,130,2023-07-17 22:13:24
1647,169,372,2022-04-25 09:49:03
1648,29,412,2021-02-08 14:34:08
1649,385,728,2020-12-25 14:22:13
1650,24,407,2021-04-02 14:53:02
1651,159,333,2022-01-09 03:32:24
1652,216,667,2023-06-04 06:23:30
1653,406,841,2022-06-02 20:39:20
1654,260,907,2022-04-08 18:09:38
1655,370,76,2023-08-03 18:48:19
1656,386,598,2022-06-10 10:58:32
1657,372,986,2021-05-14 10:25:10
1658,64,173,2023-10-18 08:00:45
1659,425,540,2023-05-07 05:58:38
1660,89,487,2020-03-07 10:24:43
1661,264,872,2021-02-06 22:00:38
1662,46,306,2023-08-05 08:28:40
1663,190,504,2022-12-16 09:04:59
1664,98,809,2021-12-06 06:33:34
1665,443,636,2021-09-15 02:33:27
1666,471,284,2022-06-23 10:29:36
1667,321,625,2022-04-06 00:49:26
1668,2,376,2021-06-13 18:51:28
1669,341,949,2023-03-20 06:26:42
1670,180,38,2022-06-17 15:41:25
1671,465,50,2023-03-16 07:54:34
1672,218,563,2020-10-31 08:09:06
1673,44,374,2021-11-18 06:08:15
1674,83,914,2020-12-03 21:07:18
1675,244,341,2021-06-13 09:09:31
1676,378,346,2020-12-14 16:25:46
1677,434,530,2023-03-06 03:00:23
1678,470,110,2023-11-11 13:12:46
1679,72,492,2022-05-03 03:18:29
1680,352,309,2021-01-29 16:06:33
1681,105,980,2022-07-05 06:23:00
1682,489,293,2023-09-22 12:09:39
1683,252,241,2023-11-18 01:23:20
1684,170,140,2022-10-22 17:05:24
1685,236,810,2022-01-21 04:18:10
1686,364,256,2020-03-06 07:44:45
1687,89,640,2021-02-04 23:21:08
1688,374,781,2022-04-29 15:59:32
1689,363,503,2021-10-12 07:40:42
1690,379,213,2020-05-15 18:49:30
1691,154,72,2020-08-08 17:49:19
1692,61,135,2021-12-03 10:48:14
1693,44,204,2023-12-26 20:04:10
1694,27,557,2020-12-07 06:56:37
1695,376,734,2021-08-19 21:27:57
1696,217,380,2020-10-10 18:12:57
1697,343,496,2023-07-31 17:19:59
1698,173,901,2020-06-08 13:07:45
1699,363,600,2021-10-28 13:39:48
1700,266,764,2021-11-17 16:39:32
1701,418,808,2022-09-21 16:32:28
1702,101,922,2022-08-07 03:58:04
1703,300,624,2022-02-08 23:18:02
1704,144,409,2021-11-09 09:08:55
1705,238,32,2022-12-30 03:26:28
1706,1,769,2023-02-19 03:49:22
1707,390,535,2021-02-24 17:21:56
1708,205,579,2021-03-16 16:15:50
1709,321,864,2021-01-18 12:40:47
1710,459,687,2022-01-17 09:25:41
1711,374,894,2023-12-04 06:57:04
1712,308,220,2022-12-28 20:48:15
1713,85,733,2020-12-02 22:03:16
1714,123,204,2021-12-22 12:11:55
1715,176,557,2021-04-30 21:21:10
1716,419,747,2020-06-03 20:04:29
1717,363,434,2021-06-02 05:25:06
1718,382,74,2023-11-27 15:15:19
1719,131,653,2022-01-02 00:20:36
1720,16,408,2022-08-11 23:53:42
1721,348,324,2021-01-12 13:05:25
1722,262,747,2023-08-28 01:51:25
1723,182,895,2020-09-17 18:38:30
1724,255,250,2020-02-26 11:25:57
1725,417,379,2023-12-04 01:04:17
1726,240,271,2023-06-08 22:52:45
1727,120,523,2022-02-19 07:46:50
1728,84,78,2023-09-04 06:39:34
1729,215,166,2021-09-22 06:36:44
1730,460,43,2023-11-02 05:12:42
1731,343,565,2023-03-24 08:14:14
1732,310,730,2020-01-15 22:29:18
1733,18,933,2022-09-28 19:35:46
1734,462,130,2023-11-25 04:08:51
1735,406,188,2021-01-24 13:17:42
1736,196,909,2020-05-07 18:11:29
1737,354,712,2020-06-20 17:21:41
1738,284,196,2023-08-01 17:04:17
1739,486,935,2023-02-09 17:41:19
1740,238,827,2023-08-29 06:57:21
1741,371,558,2020-07-27 08:58:07
1742,186,723,2023-10-09 14:18:17
1743,57,617,2022-07-11 14:45:06
1744,69,710,2021-08-15 20:14:53
1745,11,650,2021-12-29 22:06:17
1746,353,101,2021-10-13 06:52:54
1747,280,937,2020-06-19 17:44:37
1748,88,658,2022-10-06 07:50:53
1749,390,486,2022-05-12 23:22:34
1750,500,122,2021-04-09 13:03:55
1751,363,42,2023-01-11 07:11:18
1752,234,139,2020-12-10 05:24:12
1753,307,42,2022-03-29 18:45:11
1754,113,205,2022-09-18 19:06:50
1755,344,657,2021-05-27 08:04:49
1756,443,20,2023-05-31 08:01:34
1757,431,798,2021-06-22 01:43:57
1758,464,174,2023-04-12 00:30:07
1759,381,567,2020-11-13 15:58:19
1760,499,904,2023-10-04 01:24:14
1761,282,505,2023-11-28 04:01:32
1762,375,894,2021-11-08 20:24:18
1763,140,744,2021-06-07 03:01:19
1764,216,132,2022-08-07 12:42:35
1765,380,662,2021-06-06 20:43:22
1766,95,829,2020-04-21 17:38:56
1767,200,811,2021-02-04 08:53:06
1768,271,930,2022-02-07 00:37:02
1769,44,426,2022-09-17 18:54:39
1770,185,29,2021-03-29 20:38:46
1771,296,707,2021-06-22 23:45:57
1772,254,942,2020-03-18 01:31:09
1773,341,992,2023-05-15 16:33:22
1774,494,671,2022-12-01 17:04:55
1775,10,581,2021-01-04 00:26:25
1776,324,226,2022-02-14 20:04:09
1777,407,578,2020-07-28 15:38:18
1778,127,548,2022-09-23 06:25:23
1779,244,694,2021-07-30 21:41:04
1780,454,161,2021-09-05 21:09:04
1781,115,830,2020-05-30 18:55:48
1782,384,842,2023-11-02 13:12:24
1783,198,452,2023-02-11 22:54:01
1784,461,459,2020-12-04 17:58:51
1785,407,241,2023-04-22 15:28:57
1786,138,26,2020-05-04 05:07:01
1787,123,554,2021-07-09 18:50:11
1788,201,532,2020-07-01 22:59:31
1789,349,160,2022-02-20 12:49:26
1790,159,339,2022-11-08 10:26:56
1791,19,948,2023-04-07 16:00:13
1792,350,777,2022-12-09 15:30:29
1793,139,95,2023-12-06 16:40:16
1794,1,28,2023-02-06 08:32:57
1795,387,540,2022-02-26 00:26:39
1796,152,607,2023-05-25 20:59:08
1797,190,162,2021-02-26 07:15:50
1798,228,555,2023-10-02 19:26:11
1799,261,848,2021-06-24 18:17:59
1800,35,135,2021-09-26 21:19:55
1801,15,770,2021-12-08 07:14:31
1802,452,695,2020-03-28 09:42:09
1803,114,723,2022-09-26 16:39:09
1804,19,710,2022-06-27 09:15:52
1805,39,386,2023-04-26 03:48:27
1806,333,861,2020-04-18 02:51:00
1807,479,36,2020-07-28 06:12:03
1808,257,109,2020-01-21 07:23:52
1809,335,794,2021-04-01 21:34:09
1810,133,933,2022-02-01 00:37:34
1811,235,576,2020-10-17 05:54:47
1812,71,192,2023-11-23 21:58:55
1813,88,184,2020-04-27 19:56:29
1814,311,634,2023-05-14 16:59:41
1815,23,216,2022-04-08 04:05:41
1816,408,638,2023-08-31 00:54:24
1817,10,822,2023-09-06 19:11:24
1818,393,909,2021-02-14 14:24:18
1819,171,707,2021-11-26 20:52:25
1820,121,343,2023-08-10 20:09:33
1821,28,940,2020-07-01 08:03:02
1822,238,875,2022-07-03 22:35:29
1823,184,722,2021-09-29 12:07:25
1824,53,980,2020-07-31 09:10:13
1825,126,612,2022-10-04 21:57:27
1826,38,789,2023-06-04 20:07:39
1827,67,508,2020-02-20 23:35:33
1828,469,587,2022-03-27 06:49:47
1829,471,55,2021-05-25 22:28:11
1830,110,717,2022-04-23 16:27:07
1831,197,782,2023-02-14 00:55:07
1832,153,933,2021-03-29 10:26:23
1833,181,526,2021-07-08 21:06:10
1834,313,190,2023-06-29 10:26:08
1835,394,444,2022-04-16 23:38:00
1836,191,766,2021-06-24 05:05:38
1837,46,886,2022-05-25 21:13:07
1838,156,491,2022-02-17 05:56:21
1839,425,281,2020-07-10 11:49:50
1840,131,914,2020-09-11 18:37:35
1841,115,762,2022-08-21 13:11:32
1842,322,982,2023-05-31 22:14:46
1843,110,606,2020-03-24 08:22:07
1844,455,239,2021-02-20 03:38:23
1845,107,142,2022-12-24 05:02:38
1846,71,480,2022-10-10 20:10:08
1847,403,578,2023-03-24 21:24:17
1848,486,622,2020-01-26 04:53:42
1849,205,442,2020-05-09 21:16:51
1850,439,161,2022-05-11 21:20:10
1851,183,676,2022-10-20 00:09:54
1852,413,190,2020-10-25 18:37:46
1853,160,491,2022-12-06 03:02:42
1854,66,898,2022-03-15 03:12:18
1855,219,692,2021-08-27 08:04:43
1856,464,992,2020-05-02 15:37:20
1857,230,531,2020-09-04 12:19:58
1858,427,657,2020-05-13 22:41:08
1859,55,480,2021-04-02 16:24:08
1860,386,274,2020-12-21 06:37:02
1861,306,787,2021-07-02 04:06:04
1862,200,45,2021-05-08 11:54:27
1863,79,26,2022-02-18 11:56:58
1864,233,450,2022-05-24 01:32:05
1865,422,641,2023-07-12 11:27:01
1866,200,141,2021-07-15 06:01:57
1867,449,55,2022-01-19 11:57:18
1868,475,762,2022-04-16 01:24:55
1869,159,110,2021-07-18 02:45:14
1870,104,725,2022-03-19 21:53:13
1871,415,907,2020-12-23 14:31:45
1872,349,508,2022-06-08 05:27:32
1873,206,733,2020-02-24 06:15:25
1874,228,743,2020-06-12 08:55:43
1875,479,122,2020-11-24 14:15:42
1876,167,394,2021-10-08 14:14:23
1877,246,434,2023-11-11 13:49:05
1878,471,43,2023-03-22 09:03:37
1879,7,625,2023-06-03 11:38:11
1880,33,811,2023-09-18 09:48:24
1881,433,896,2020-07-14 14:40:30
1882,441,444,2021-05-07 00:54:47
1883,384,921,2020-05-21 18:09:38
1884,169,400,2021-10-09 17:23:29
1885,347,884,2021-03-07 22:06:19
1886,409,802,2022-09-18 04:10:27
1887,488,662,2020-02-02 00:59:45
1888,251,732,2021-06-29 06:25:27
1889,41,610,2022-02-23 08:52:21
1890,440,960,2020-11-20 05:07:37
1891,65,189,2020-01-20 01:57:37
1892,208,40,2020-12-08 09:22:09
1893,66,969,2022-03-11 01:29:58
1894,252,212,2021-10-01 11:28:04
1895,385,424,2020-09-27 21:47:29
1896,389,160,2023-09-18 19:23:50
1897,246,657,2020-08-15 08:13:01
1898,410,416,2021-08-01 21:04:10
1899,146,576,2023-02-08 12:20:26
1900,120,696,2023-11-28 06:48:10
1901,376,379,2022-02-25 17:57:28
1902,98,447,2021-05-07 20:08:17
1903,306,289,2021-07-26 10:12:51
1904,255,196,2022-02-07 12:00:38
1905,322,92,2021-09-30 15:43:12
1906,48,216,2022-06-08 00:25:23
1907,122,285,2021-09-10 03:29:13
1908,404,47,2021-12-09 10:53:07
1909,409,908,2021-10-27 17:12:17
1910,456,175,2021-07-02 08:21:22
1911,485,725,2023-09-06 12:10:14
1912,416,823,2021-07-16 14:14:49
1913,392,845,2022-12-08 13:27:08
1914,144,476,2022-09-23 06:42:18
1915,277,642,2023-04-24 17:40:23
1916,182,851,2022-04-23 07:44:22
1917,57,586,2022-08-20 03:59:32
1918,377,150,2020-02-13 04:29:07
1919,171,636,2020-04-20 21:13:52
1920,9,955,2023-03-08 17:52:32
1921,84,217,2022-04-09 23:21:47
1922,215,977,2020-09-25 16:12:06
1923,371,147,2023-07-18 06:31:28
1924,32,971,2020-04-14 12:02:16
1925,26,98,2022-02-03 13:52:43
1926,25,183,2020-05-05 01:42:02
1927,46,913,2023-05-17 01:50:58
1928,293,160,2023-08-01 00:18:26
1929,421,711,2022-09-01 11:35:44
1930,168,222,2021-05-27 16:46:17
1931,318,911,2021-12-12 08:50:06
1932,196,762,2020-07-02 14:24:27
1933,20,828,2021-01-23 08:42:53
1934,243,560,2023-06-06 04:55:33
1935,93,901,2023-07-18 00:14:51
1936,249,604,2023-01-31 17:16:37
1937,430,776,2021-04-25 00:44:31
1938,455,263,2023-12-24 11:55:14
1939,360,637,2021-03-04 00:58:15
1940,141,565,2021-09-19 14:54:18
1941,165,462,2023-10-23 12:45:06
1942,381,555,2020-01-16 20:33:09
1943,46,200,2020-12-17 12:44:52
1944,7,921,2020-10-06 08:01:24
1945,36,566,2023-02-22 07:45:13
1946,70,953,2023-11-08 01:06:43
1947,210,136,2020-11-02 22:41:44
1948,91,788,2022-08-25 08:19:36
1949,53,143,2022-12-17 20:47:05
1950,229,493,2023-01-18 21:30:41
1951,360,859,2023-02-20 04:27:01
1952,453,494,2021-12-06 17:57:45
1953,322,302,2021-11-22 01:43:18
1954,243,227,2023-01-26 05:53:40
1955,385,504,2022-11-12 08:12:01
1956,127,136,2022-03-03 21:49:58
1957,361,887,2021-11-05 02:45:05
1958,40,474,2023-05-14 19:08:25
1959,219,965,2023-06-05 02:23:30
1960,331,276,2023-10-06 06:39:34
1961,312,896,2020-07-10 05:51:40
1962,127,790,2021-11-09 14:34:46
1963,454,848,2023-05-25 18:16:39
1964,281,379,2022-06-13 16:07:00
1965,188,31,2022-07-04 01:08:04
1966,138,731,2023-04-11 04:23:01
1967,486,837,2023-09-25 19:38:33
1968,344,476,2023-06-02 17:03:13
1969,131,353,2021-01-29 11:29:41
1970,493,275,2021-09-24 20:46:37
1971,258,466,2022-07-12 10:21:15
1972,426,472,2022-05-15 14:10:16
1973,93,306,2020-01-20 19:42:02
1974,352,135,2022-01-28 22:24:42
1975,460,868,2020-09-01 00:17:45
1976,251,373,2022-04-05 08:06:56
1977,446,601,2021-03-10 14:30:16
1978,52,683,2022-09-23 08:50:39
1979,301,623,2023-07-18 04:28:02
1980,363,850,2020-05-04 22:13:55
1981,271,881,2020-08-05 05:57:29
1982,207,531,2022-10-06 23:22:12
1983,422,778,2020-04-23 12:38:53
1984,314,970,2022-12-20 02:46:53
1985,185,195,2023-06-13 04:00:18
1986,406,614,2023-07-17 08:20:48
1987,418,50,2021-04-28 12:00:20
1988,30,400,2020-01-24 22:44:03
1989,202,734,2023-03-09 13:34:27
1990,261,827,2021-09-17 23:10:28
1991,149,960,2020-06-07 03:30:48
1992,364,886,2021-04-11 06:59:34
1993,269,283,2022-02-05 03:44:11
1994,123,742,2020-06-16 14:47:41
1995,99,947,2022-11-20 21:52:14
1996,265,383,2022-01-21 14:48:15
1997,241,61,2020-12-24 19:27:08
1998,79,464,2020-12-07 12:57:52
1999,82,266,2021-02-08 20:56:25
2000,3,862,2021-07-22 19:47:23
